,Open,High,Low,Close,Adj Close,Volume,Date,Stock
0,49.049999,49.049999,48.0,48.099998,44.888016,121200.0,2017-07-10T00:00:00,ABCB
1,48.049999,48.400002,47.150002,47.799999,44.608044,245400.0,2017-07-11T00:00:00,ABCB
2,47.650002,48.200001,46.939999,47.200001,44.048115,191700.0,2017-07-12T00:00:00,ABCB
3,47.400002,47.75,46.900002,47.25,44.094769,131100.0,2017-07-13T00:00:00,ABCB
4,46.799999,46.98,46.049999,46.75,43.628166,444100.0,2017-07-14T00:00:00,ABCB
5,46.700001,47.25,46.450001,46.849998,43.721474,186900.0,2017-07-17T00:00:00,ABCB
6,46.450001,47.049999,46.200001,46.799999,43.674824,97800.0,2017-07-18T00:00:00,ABCB
7,46.799999,47.349998,46.650002,47.099998,43.954777,81900.0,2017-07-19T00:00:00,ABCB
8,47.099998,47.700001,46.799999,47.150002,44.00145,112200.0,2017-07-20T00:00:00,ABCB
9,51.25,51.279999,46.349998,46.950001,43.814808,218100.0,2017-07-21T00:00:00,ABCB
10,46.299999,47.25,46.150002,47.099998,43.954777,254500.0,2017-07-24T00:00:00,ABCB
11,47.5,47.849998,46.900002,47.200001,44.048115,186300.0,2017-07-25T00:00:00,ABCB
12,47.25,47.25,45.950001,45.950001,42.881588,135100.0,2017-07-26T00:00:00,ABCB
13,46.0,46.450001,45.470001,46.150002,43.06823,142300.0,2017-07-27T00:00:00,ABCB
14,46.0,46.200001,45.400002,45.75,42.694946,102000.0,2017-07-28T00:00:00,ABCB
15,45.799999,46.299999,45.049999,45.799999,42.741596,142700.0,2017-07-31T00:00:00,ABCB
16,46.099998,47.049999,45.849998,46.549999,43.441525,117200.0,2017-08-01T00:00:00,ABCB
17,46.400002,46.599998,45.75,45.799999,42.741596,221600.0,2017-08-02T00:00:00,ABCB
18,45.700001,46.150002,45.380001,45.450001,42.41497,111100.0,2017-08-03T00:00:00,ABCB
19,45.849998,46.549999,45.599998,46.25,43.161552,120000.0,2017-08-04T00:00:00,ABCB
20,46.299999,46.299999,45.25,45.349998,42.321648,195600.0,2017-08-07T00:00:00,ABCB
21,45.150002,46.299999,45.0,45.650002,42.60162,97800.0,2017-08-08T00:00:00,ABCB
22,45.099998,45.849998,44.68,44.849998,41.855038,142700.0,2017-08-09T00:00:00,ABCB
23,44.400002,44.599998,43.599998,43.650002,40.735172,105200.0,2017-08-10T00:00:00,ABCB
24,43.950001,44.049999,42.98,43.25,40.361881,122000.0,2017-08-11T00:00:00,ABCB
25,43.5,45.150002,43.5,45.099998,42.088348,235200.0,2017-08-14T00:00:00,ABCB
26,45.400002,45.599998,44.75,44.849998,41.855038,168600.0,2017-08-15T00:00:00,ABCB
27,45.0,45.25,44.599998,45.0,41.995022,122000.0,2017-08-16T00:00:00,ABCB
28,44.849998,45.0,43.450001,43.599998,40.688499,187700.0,2017-08-17T00:00:00,ABCB
29,43.25,43.700001,43.150002,43.349998,40.455208,638800.0,2017-08-18T00:00:00,ABCB
30,43.349998,43.599998,42.799999,43.450001,40.548531,108600.0,2017-08-21T00:00:00,ABCB
31,43.700001,43.950001,43.450001,43.75,40.828491,76600.0,2017-08-22T00:00:00,ABCB
32,43.299999,44.25,43.299999,43.700001,40.78183,67300.0,2017-08-23T00:00:00,ABCB
33,44.0,44.900002,43.650002,44.400002,41.435093,215100.0,2017-08-24T00:00:00,ABCB
34,44.599998,44.75,43.950001,44.400002,41.435093,108200.0,2017-08-25T00:00:00,ABCB
35,44.549999,44.549999,44.049999,44.25,41.295105,99600.0,2017-08-28T00:00:00,ABCB
36,43.700001,44.0,43.5,43.799999,40.875153,85300.0,2017-08-29T00:00:00,ABCB
37,43.75,44.099998,43.5,43.650002,40.735172,94300.0,2017-08-30T00:00:00,ABCB
38,43.799999,44.299999,43.580002,44.049999,41.108459,131500.0,2017-08-31T00:00:00,ABCB
39,44.099998,44.900002,44.049999,44.75,41.761715,153900.0,2017-09-01T00:00:00,ABCB
40,44.450001,44.450001,43.330002,43.349998,40.455208,277600.0,2017-09-05T00:00:00,ABCB
41,43.849998,43.849998,42.75,42.799999,39.941936,111000.0,2017-09-06T00:00:00,ABCB
42,42.75,42.75,41.18,41.400002,38.635414,89300.0,2017-09-07T00:00:00,ABCB
43,41.599998,42.549999,41.25,41.950001,39.148693,129900.0,2017-09-08T00:00:00,ABCB
44,42.400002,43.25,42.400002,42.900002,40.035259,116400.0,2017-09-11T00:00:00,ABCB
45,43.099998,43.400002,41.049999,43.25,40.361881,233700.0,2017-09-12T00:00:00,ABCB
46,43.200001,43.799999,43.099998,43.549999,40.64185,121300.0,2017-09-13T00:00:00,ABCB
47,43.5,43.75,43.049999,43.200001,40.315224,68000.0,2017-09-14T00:00:00,ABCB
48,43.200001,43.48,42.700001,43.349998,40.455208,479700.0,2017-09-15T00:00:00,ABCB
49,43.450001,43.900002,43.349998,43.799999,40.875153,122600.0,2017-09-18T00:00:00,ABCB
50,43.700001,44.150002,43.599998,44.0,41.061794,102600.0,2017-09-19T00:00:00,ABCB
51,44.049999,45.25,43.650002,45.099998,42.088348,152900.0,2017-09-20T00:00:00,ABCB
52,45.049999,45.950001,45.049999,45.799999,42.741596,183900.0,2017-09-21T00:00:00,ABCB
53,45.75,45.849998,45.299999,45.400002,42.368313,187700.0,2017-09-22T00:00:00,ABCB
54,45.299999,45.650002,44.849998,45.150002,42.135006,156600.0,2017-09-25T00:00:00,ABCB
55,45.200001,45.549999,44.799999,45.450001,42.41497,166600.0,2017-09-26T00:00:00,ABCB
56,45.900002,47.650002,45.799999,47.150002,44.00145,274500.0,2017-09-27T00:00:00,ABCB
57,47.5,48.549999,47.150002,47.900002,44.796375,425600.0,2017-09-28T00:00:00,ABCB
58,47.799999,48.599998,47.799999,48.0,44.889889,251100.0,2017-09-29T00:00:00,ABCB
59,48.0,48.799999,47.400002,48.75,45.591312,265200.0,2017-10-02T00:00:00,ABCB
60,49.049999,49.049999,48.0,48.5,45.357502,215600.0,2017-10-03T00:00:00,ABCB
61,48.450001,48.450001,48.0,48.349998,45.217228,217400.0,2017-10-04T00:00:00,ABCB
62,48.299999,49.150002,47.560001,48.650002,45.497791,164700.0,2017-10-05T00:00:00,ABCB
63,48.650002,49.43,48.650002,49.400002,46.199188,177000.0,2017-10-06T00:00:00,ABCB
64,49.400002,49.950001,49.0,49.849998,46.620026,239300.0,2017-10-09T00:00:00,ABCB
65,49.900002,51.279999,49.860001,51.049999,47.742275,284500.0,2017-10-10T00:00:00,ABCB
66,50.799999,51.150002,50.700001,50.700001,47.414963,227900.0,2017-10-11T00:00:00,ABCB
67,50.75,51.099998,49.849998,49.950001,46.713547,151200.0,2017-10-12T00:00:00,ABCB
68,49.5,49.93,48.099998,49.049999,45.871864,273600.0,2017-10-13T00:00:00,ABCB
69,48.849998,50.25,48.849998,49.650002,46.432987,179100.0,2017-10-16T00:00:00,ABCB
70,49.650002,50.25,48.599998,49.150002,45.965389,116100.0,2017-10-17T00:00:00,ABCB
71,49.299999,49.700001,47.349998,49.450001,46.245953,122300.0,2017-10-18T00:00:00,ABCB
72,47.450001,48.799999,47.450001,48.099998,44.983418,257300.0,2017-10-19T00:00:00,ABCB
73,48.799999,48.799999,48.139999,48.25,45.123699,203900.0,2017-10-20T00:00:00,ABCB
74,48.299999,48.599998,47.849998,48.0,44.889889,126600.0,2017-10-23T00:00:00,ABCB
75,47.900002,49.099998,47.900002,48.450001,45.310745,166400.0,2017-10-24T00:00:00,ABCB
76,48.849998,48.849998,48.150002,48.400002,45.263992,186600.0,2017-10-25T00:00:00,ABCB
77,48.650002,49.25,48.549999,49.049999,45.871864,149700.0,2017-10-26T00:00:00,ABCB
