,Open,High,Low,Close,Adj Close,Volume,Date,Stock
0,92.980003,93.860001,91.699997,91.989998,89.948586,66200.0,2017-07-10T00:00:00,ALG
1,92.260002,93.830002,91.209999,92.580002,90.52549,85700.0,2017-07-11T00:00:00,ALG
2,93.18,93.949997,92.120003,92.889999,90.828606,55600.0,2017-07-12T00:00:00,ALG
3,93.190002,94.010002,91.860001,92.529999,90.574104,43000.0,2017-07-13T00:00:00,ALG
4,92.339996,93.339996,92.269997,92.68,90.720932,35800.0,2017-07-14T00:00:00,ALG
5,92.690002,93.349998,92.190002,92.400002,90.446854,40500.0,2017-07-17T00:00:00,ALG
6,92.07,92.239998,90.980003,91.400002,89.467987,30300.0,2017-07-18T00:00:00,ALG
7,91.519997,92.199997,91.480003,92.050003,90.10424,43400.0,2017-07-19T00:00:00,ALG
8,92.0,92.580002,91.559998,92.099998,90.153198,37800.0,2017-07-20T00:00:00,ALG
9,92.110001,92.529999,91.330002,92.059998,90.114037,53300.0,2017-07-21T00:00:00,ALG
10,92.099998,93.199997,91.82,92.239998,90.290222,74100.0,2017-07-24T00:00:00,ALG
11,93.139999,95.589996,92.5,95.480003,93.461754,112500.0,2017-07-25T00:00:00,ALG
12,95.620003,95.620003,93.809998,94.110001,92.120705,32200.0,2017-07-26T00:00:00,ALG
13,92.019997,94.459999,92.019997,93.510002,91.533394,49600.0,2017-07-27T00:00:00,ALG
14,93.519997,93.959999,92.910004,93.160004,91.190796,35800.0,2017-07-28T00:00:00,ALG
15,92.220001,93.919998,92.220001,93.010002,91.043976,25800.0,2017-07-31T00:00:00,ALG
16,93.559998,94.419998,92.739998,93.309998,91.337608,51600.0,2017-08-01T00:00:00,ALG
17,94.059998,94.099998,91.559998,93.220001,91.249519,53800.0,2017-08-02T00:00:00,ALG
18,93.040001,93.879997,90.099998,91.190002,89.262428,65300.0,2017-08-03T00:00:00,ALG
19,91.400002,92.739998,91.150002,92.550003,90.593689,52700.0,2017-08-04T00:00:00,ALG
20,92.559998,92.650002,91.290001,92.43,90.476227,40700.0,2017-08-07T00:00:00,ALG
21,92.150002,95.400002,91.830002,94.190002,92.199013,83500.0,2017-08-08T00:00:00,ALG
22,93.839996,93.839996,91.510002,92.110001,90.162979,40400.0,2017-08-09T00:00:00,ALG
23,91.019997,92.480003,91.019997,91.519997,89.585449,48200.0,2017-08-10T00:00:00,ALG
24,91.440002,91.760002,90.809998,91.18,89.25264,33300.0,2017-08-11T00:00:00,ALG
25,91.879997,93.150002,91.190002,92.339996,90.388107,27200.0,2017-08-14T00:00:00,ALG
26,92.389999,93.760002,90.830002,91.059998,89.13517,35300.0,2017-08-15T00:00:00,ALG
27,90.519997,92.18,90.519997,91.019997,89.096001,24600.0,2017-08-16T00:00:00,ALG
28,90.5,91.730003,88.32,88.720001,86.844627,55800.0,2017-08-17T00:00:00,ALG
29,86.410004,89.849998,86.410004,88.959999,87.079575,69400.0,2017-08-18T00:00:00,ALG
