,Open,High,Low,Close,Adj Close,Volume,Date,Stock
0,38.549999,39.900002,38.049999,39.5,38.245876,33000.0,2017-07-10T00:00:00,ABTX
1,38.799999,39.599998,38.349998,38.400002,37.180798,15400.0,2017-07-11T00:00:00,ABTX
2,38.849998,39.450001,38.75,39.299999,38.052219,10100.0,2017-07-12T00:00:00,ABTX
3,39.099998,39.400002,39.099998,39.200001,37.955399,7800.0,2017-07-13T00:00:00,ABTX
4,39.099998,39.5,38.900002,39.25,38.003811,15700.0,2017-07-14T00:00:00,ABTX
5,39.0,39.450001,38.900002,39.099998,37.85857,10800.0,2017-07-17T00:00:00,ABTX
6,38.849998,39.799999,38.849998,39.299999,38.052219,16600.0,2017-07-18T00:00:00,ABTX
7,39.549999,39.700001,39.25,39.400002,38.149044,7300.0,2017-07-19T00:00:00,ABTX
8,39.599998,39.599998,39.200001,39.400002,38.149044,4900.0,2017-07-20T00:00:00,ABTX
9,39.799999,39.799999,38.900002,39.0,37.761745,17300.0,2017-07-21T00:00:00,ABTX
10,39.0,39.25,38.599998,39.150002,37.90699,15700.0,2017-07-24T00:00:00,ABTX
11,38.599998,39.450001,38.299999,38.400002,37.180798,35700.0,2017-07-25T00:00:00,ABTX
12,38.599998,38.700001,38.299999,38.450001,37.22921,20600.0,2017-07-26T00:00:00,ABTX
13,38.25,38.950001,37.849998,38.0,36.793495,47200.0,2017-07-27T00:00:00,ABTX
14,38.049999,38.5,37.299999,37.450001,36.26096,15800.0,2017-07-28T00:00:00,ABTX
15,37.900002,38.0,37.349998,37.549999,36.357784,12400.0,2017-07-31T00:00:00,ABTX
16,37.549999,38.099998,37.400002,38.0,36.793495,11800.0,2017-08-01T00:00:00,ABTX
17,38.25,38.25,37.650002,37.75,36.551437,10000.0,2017-08-02T00:00:00,ABTX
18,37.599998,37.700001,36.950001,37.0,35.825245,9800.0,2017-08-03T00:00:00,ABTX
19,37.099998,37.375,36.799999,37.049999,35.873661,10700.0,2017-08-04T00:00:00,ABTX
20,36.849998,37.775002,36.849998,37.150002,35.970486,16500.0,2017-08-07T00:00:00,ABTX
21,37.150002,37.200001,36.849998,36.950001,35.776836,40700.0,2017-08-08T00:00:00,ABTX
22,36.799999,36.950001,36.299999,36.650002,35.486359,36100.0,2017-08-09T00:00:00,ABTX
23,36.349998,36.825001,35.549999,36.099998,34.953823,73500.0,2017-08-10T00:00:00,ABTX
24,36.5,36.5,35.549999,36.0,34.857002,48200.0,2017-08-11T00:00:00,ABTX
25,36.25,37.400002,35.950001,37.200001,36.018894,26000.0,2017-08-14T00:00:00,ABTX
26,37.400002,37.450001,36.950001,37.099998,35.92207,16800.0,2017-08-15T00:00:00,ABTX
27,37.349998,37.349998,36.0,36.099998,34.953823,16800.0,2017-08-16T00:00:00,ABTX
28,35.849998,36.0,35.5,35.549999,34.421284,20800.0,2017-08-17T00:00:00,ABTX
29,35.5,35.75,35.400002,35.5,34.372875,20300.0,2017-08-18T00:00:00,ABTX
30,35.5,35.650002,35.349998,35.450001,34.324459,11800.0,2017-08-21T00:00:00,ABTX
