,Open,High,Low,Close,Adj Close,Volume,Date,Stock
0,46.279999,46.490002,45.599998,45.619999,37.68531,180700.0,2017-07-10T00:00:00,ADC
1,45.77,45.830002,45.07,45.669998,37.72662,213300.0,2017-07-11T00:00:00,ADC
2,46.189999,46.970001,46.0,46.709999,38.585728,198500.0,2017-07-12T00:00:00,ADC
3,46.700001,46.82,46.0,46.150002,38.123135,168100.0,2017-07-13T00:00:00,ADC
4,46.330002,47.139999,46.330002,46.880001,38.726158,148800.0,2017-07-14T00:00:00,ADC
5,46.880001,47.580002,46.650002,47.150002,38.9492,300000.0,2017-07-17T00:00:00,ADC
6,47.75,47.75,47.080002,47.400002,39.155724,201000.0,2017-07-18T00:00:00,ADC
7,47.490002,47.639999,47.310001,47.459999,39.205284,153300.0,2017-07-19T00:00:00,ADC
8,47.66,47.75,47.200001,47.25,39.031818,163400.0,2017-07-20T00:00:00,ADC
9,47.98,47.98,46.959999,47.25,39.031818,165900.0,2017-07-21T00:00:00,ADC
10,47.380001,47.380001,46.82,46.98,38.808769,209700.0,2017-07-24T00:00:00,ADC
11,47.41,48.150002,46.5,47.779999,39.46962,441200.0,2017-07-25T00:00:00,ADC
12,47.91,49.09,47.810001,48.939999,40.427864,364700.0,2017-07-26T00:00:00,ADC
13,48.759998,49.299999,48.549999,49.040001,40.510479,271600.0,2017-07-27T00:00:00,ADC
14,49.040001,49.540001,48.869999,49.169998,40.617851,226600.0,2017-07-28T00:00:00,ADC
15,49.169998,49.27,48.75,49.169998,40.617851,144900.0,2017-07-31T00:00:00,ADC
16,49.419998,49.779999,49.110001,49.310001,40.733509,178200.0,2017-08-01T00:00:00,ADC
17,49.200001,49.23,48.689999,49.009998,40.485687,146400.0,2017-08-02T00:00:00,ADC
18,48.939999,49.720001,48.93,49.57,40.948288,358800.0,2017-08-03T00:00:00,ADC
19,49.439999,50.18,49.099998,49.669998,41.030907,215000.0,2017-08-04T00:00:00,ADC
20,49.830002,49.830002,49.150002,49.41,40.816128,121600.0,2017-08-07T00:00:00,ADC
21,49.27,49.700001,49.27,49.59,40.964817,170800.0,2017-08-08T00:00:00,ADC
22,49.650002,49.759998,49.150002,49.330002,40.750038,107300.0,2017-08-09T00:00:00,ADC
23,49.34,49.57,49.0,49.16,40.609604,89700.0,2017-08-10T00:00:00,ADC
24,48.790001,48.799999,48.150002,48.509998,40.072647,142400.0,2017-08-11T00:00:00,ADC
25,48.68,49.41,48.560001,49.23,40.667427,123800.0,2017-08-14T00:00:00,ADC
26,49.02,49.029999,48.07,48.82,40.328732,159000.0,2017-08-15T00:00:00,ADC
27,48.889999,49.41,48.619999,49.029999,40.502209,191900.0,2017-08-16T00:00:00,ADC
28,48.950001,49.439999,48.779999,48.799999,40.312222,105000.0,2017-08-17T00:00:00,ADC
29,48.52,48.970001,48.189999,48.830002,40.336994,150900.0,2017-08-18T00:00:00,ADC
30,48.790001,49.990002,48.790001,49.66,41.022644,195600.0,2017-08-21T00:00:00,ADC
31,49.77,49.919998,49.029999,49.400002,40.807858,93700.0,2017-08-22T00:00:00,ADC
32,49.279999,49.720001,49.049999,49.630001,40.997856,78600.0,2017-08-23T00:00:00,ADC
33,49.759998,50.049999,49.389999,49.41,40.816128,130400.0,2017-08-24T00:00:00,ADC
